GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BCN-WS,com.resoluttech.bcn.homeScreen,ServiceModuleKt.serviceModule.1.new Function2() {...},21,0,0,0,4,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.homeScreen,ServiceModuleKt.serviceModule.1.new Function2() {...},21,0,0,0,4,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.homeScreen,ServiceModuleKt.serviceModule.1.new Function2() {...},63,0,0,0,11,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.profile.queries,ListDummyUsers,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.profile.queries,DatabaseModuleKt.databaseModule.new Function1() {...},0,19,0,0,0,4,0,1,0,1
BCN-WS,com.resoluttech.bcn.profile.queries,ListDummyUsersPostgres,0,58,0,0,0,11,0,2,0,2
BCN-WS,com.resoluttech.bcn.profile.queries,DatabaseModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.profile.queries,ListDummyUsers.Result,0,36,0,0,0,5,0,5,0,5
BCN-WS,com.resoluttech.bcn.profile.queries,ListDummyUsersPostgres.implementation.new RecordMapper() {...},0,38,0,0,0,5,0,1,0,1
BCN-WS,com.resoluttech.bcn.profile.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,24,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.profile.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.profile.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.payments.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.payments.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},24,0,0,0,3,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.payments.queries,DatabaseModuleKt.databaseModule.new Function1() {...},0,14,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.payments.queries,DatabaseModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.remarks,AddPrivateRemarkRPCServerImpl.execute.new Function1() {...},0,72,0,4,0,12,0,3,0,1
BCN-WS,com.resoluttech.bcn.transfers.remarks,AddPrivateRemarkRPCServerImpl,0,31,0,0,0,5,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.remarks,AddPrivateRemarkRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.remarks,AddPrivateRemarkRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.remarks,AddPrivateRemarkRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,CheckIfActiveBCNUserIsPresentForGivenIdPostgres.implementation.new RecordMapper() {...},0,13,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromBCNAccountIdPostgres,0,95,0,2,0,17,0,3,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromPhoneNumber,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindAcceptedCurrencyBasedOnUserIdPostgres,0,69,0,0,0,15,0,3,0,3
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,InsertValuesToSendMoneyWithinBCNTablePostgres.implementation.new RecordMapper() {...},0,13,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindAcceptedCurrencyBasedOnUserIdPostgres.implementation.new RecordMapper() {...},0,14,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindDefaultBCNAccountByUserIdAndCurrency,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromBCNAccountId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindCurrencyCodeByBCNUserId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindSendMoneyWithinBcnById.Result,3,105,0,0,1,14,1,14,1,14
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserAndBCNAccountByBCNAccountId.Result,3,45,0,0,1,6,1,6,1,6
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,CheckIfActiveBCNUserIsPresentForGivenId.Result,3,9,0,0,1,1,1,1,1,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromBCNAccountId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromPhoneNumber.Result,0,66,0,0,0,10,0,10,0,10
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,InsertValuesToSendMoneyWithinBCNTable,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindCurrencyCodeByBCNUserId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindSendMoneyWithinBcnById.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,UpdateSendMoneyWithinBCNById,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,InsertValuesToSendMoneyWithinBCNTable.Input,0,103,0,0,0,11,0,12,0,12
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindDefaultBCNAccountByUserIdAndCurrencyPostgres.implementation.new RecordMapper() {...},0,33,0,0,0,5,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromBCNAccountId.Result,0,66,0,0,0,10,0,10,0,10
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindDefaultBCNAccountByUserIdAndCurrencyPostgres,0,65,0,2,0,11,0,3,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserAndBCNAccountByBCNAccountIdPostgres,0,64,0,2,0,12,0,3,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindSendMoneyWithinBcnById,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserAndBCNAccountByBCNAccountIdPostgres.implementation.new RecordMapper() {...},0,46,0,0,0,7,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromPhoneNumber.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromPhoneNumberPostgres,0,88,0,0,0,17,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserAndBCNAccountByBCNAccountId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,CheckIfActiveBCNUserIsPresentForGivenIdPostgres,0,44,0,2,0,7,0,3,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindDefaultBCNAccountByUserIdAndCurrency.Input,0,21,0,0,0,3,0,3,0,3
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,InsertValuesToSendMoneyWithinBCNTablePostgres,14,89,1,1,0,14,1,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,CheckIfActiveBCNUserIsPresentForGivenId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindDefaultBCNAccountByUserIdAndCurrency.Result,3,30,0,0,1,4,1,4,1,4
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,UpdateSendMoneyWithinBCNById.Input,27,48,0,0,0,7,1,7,1,7
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserAndBCNAccountByBCNAccountId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindSendMoneyWithinBcnByIdPostgres,0,114,0,0,0,19,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindAcceptedCurrencyBasedOnUserId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,CheckIfActiveBCNUserIsPresentForGivenId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindSendMoneyWithinBcnByIdPostgres.implementation.new RecordMapper() {...},0,119,0,2,0,15,0,2,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromBCNAccountIdPostgres.implementation.new RecordMapper() {...},0,61,0,0,0,10,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindBCNUserInfoFromPhoneNumberPostgres.implementation.new RecordMapper() {...},0,64,0,0,0,10,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindAcceptedCurrencyBasedOnUserId.Input,0,21,0,0,0,3,0,3,0,3
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindCurrencyCodeByBCNUserId.Result,0,57,0,0,0,9,0,9,0,9
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,UpdateSendMoneyWithinBCNByIdPostgres,13,54,1,1,1,11,1,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,InsertValuesToSendMoneyWithinBCNTable.Result,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindAcceptedCurrencyBasedOnUserId.Result,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindCurrencyCodeByBCNUserIdPostgres.implementation.new RecordMapper() {...},0,57,0,0,0,9,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.sendMoneyWithinBcn.queries,FindCurrencyCodeByBCNUserIdPostgres,0,85,0,0,0,17,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.shared.utils,ClaimedFee,15,0,0,0,3,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.transfers.shared.utils,BCNAccountBalance,45,0,0,0,8,0,8,0,8,0
BCN-WS,com.resoluttech.bcn.transfers.shared.utils,CurrencyExtensionKt,5,16,1,1,0,1,1,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.utils,TransactionUtilsKt,61,42,0,0,11,12,2,2,2,2
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountTooLargeException,44,12,0,0,9,3,4,2,4,2
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidator.UseCase.LoadMoney,22,0,0,0,1,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateTransferAmount.transferAmountLimitValidator.new Function0() {...},0,46,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateAccountLimit.accountLimitValidator.new Function0() {...},0,46,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,PeriodicTransactionLimitExceededException,23,0,0,0,6,0,5,0,5,0
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidator.UseCase.SendMoneyToBCNUser,0,31,0,0,0,1,0,4,0,4
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateReceiverBalance..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidator.UseCase.AccountToAccount,0,22,0,0,0,1,0,3,0,3
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateTransferAmount..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,MonetaryTransactionLimitExceededException,23,0,0,0,6,0,5,0,5,0
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidator.UseCase.SendMoneyToExternalUser,22,0,0,0,1,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountTooLowException,44,12,0,0,9,3,4,2,4,2
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidatorImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidatorImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidatorImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountLimitValidatorImpl,0,45,0,0,0,3,0,3,0,3
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations,28,96,2,0,1,14,2,4,1,4
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,TransferTransactionLimitValidatorImpl,70,192,14,8,10,48,11,6,0,5
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountLimitValidatorImpl.minAmount.new Function0() {...},0,4,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountLimitValidatorImpl.maxAmount.new Function0() {...},0,4,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateReceiverBalance.receivingAccountLimitValidator.new Function0() {...},0,46,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,AmountLimitValidator.DefaultImpls,0,62,0,6,0,8,0,5,0,2
BCN-WS,com.resoluttech.bcn.transfers.shared.validation,Validations.validateAccountLimit..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindRecentlyPaidRecipientsByUserIdPostgres,0,128,0,0,0,26,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.queries,FindRecentlyPaidRecipientsByUserId.Result,0,66,0,0,0,10,0,10,0,10
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,FindBCNAccountById.Result,0,39,0,0,0,6,0,6,0,6
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindRecentlyPaidRecipientsByUserId,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindBCNAccountByIdPostgres,0,45,0,0,0,7,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.queries,FindRecentlyPaidRecipientsByUserIdPostgres.implementation.new RecordMapper() {...},0,64,0,0,0,10,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindRecentlyPaidRecipientsByUserId.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.new Function1() {...},0,199,0,0,0,40,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt,0,11,0,0,0,1,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.queries,FindBCNAccountById,0,3,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.queries,DatabaseModuleKt.databaseModule.1.new Function2() {...},0,24,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindBCNAccountByIdPostgres.implementation.new RecordMapper() {...},0,43,0,0,0,6,0,1,0,1
BCN-WS,com.resoluttech.bcn.transfers.queries,FindBCNAccountById.Input,0,12,0,0,0,2,0,2,0,2
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordByRecordId.Input,54,0,0,0,7,0,7,0,7,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,FindLoadMoneyRecordFromRecordId.Input,12,0,0,0,2,0,2,0,2,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,InsertValuesToLoadMoneyTable,3,0,0,0,2,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,InsertValuesToLoadMoneyTable.Input,81,0,0,0,11,0,11,0,11,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordStatusByRecordIdPostgres,77,0,2,0,9,0,3,0,2,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordStatusByRecordId,3,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,FindLoadMoneyRecordFromRecordId.Result,120,0,0,0,17,0,17,0,17,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordStatusByRecordIdPostgres.implementation.new RecordMapper() {...},17,0,0,0,2,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordByRecordId,3,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordStatusByRecordId.Result,12,0,0,0,2,0,2,0,2,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordStatusByRecordId.Input,39,0,0,0,4,0,5,0,5,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,FindLoadMoneyRecordFromRecordIdPostgres.implementation.new RecordMapper() {...},148,0,0,0,17,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,UpdateLoadMoneyRecordByRecordIdPostgres,82,0,2,0,14,0,3,0,2,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,InsertValuesToLoadMoneyTablePostgres,115,0,2,0,13,0,3,0,2,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,InsertValuesToLoadMoneyTable.Result,21,0,0,0,3,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,FindLoadMoneyRecordFromRecordId,3,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,InsertValuesToLoadMoneyTablePostgres.implementation.new RecordMapper() {...},19,0,0,0,3,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transfers.loadMoney.queries,FindLoadMoneyRecordFromRecordIdPostgres,94,0,2,0,14,0,3,0,2,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,SubmitKYCDataRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,SubmitKYCDataRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,SubmitKYCDataRPCServerImpl..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,RequestSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,SubmitKYCDataRPCServerImpl,933,0,10,0,143,0,15,0,10,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,SubmitKYCDataRPCServerImpl.getResponse.new Function1() {...},187,0,0,0,51,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,ResendSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.signUpIn.signUp,ResendSignUpOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
